من	من	من	 
الحركات	ال+حرك+ات	ال+حرك+ات	 
ولين	و+لين	و+لين	 
خصوصا	خصوص+ا	خصوص+ا	 
شـوي	شوي	شوي	 
ظروفك	ظروف+ك	ظروف+ك	 
الضحكة	ال+ضحك+ة	ال+ضحك+ة	 
ادوّد	ادود	ادود	 
عراضه	عراض+ه	عراض+ه	 
حاطة	حاط+ة	حاط+ة	 
]	]	]	 
ا?نفس	ا ? نفس	ا?نفس	 
خسرته	خسر+ت+ه	خسر+ت+ه	 
علاقتج	علاقتج	علاقتج	 
امنياتي	امني+ات+ي	امنيات+ي	 
لشهواتهم	ل+شهو+ات+هم	ل+شهوات+هم	 
شتهبب	شتهبب	شتهبب	 
#ksa	# ksa	#كس	 
البشر	ال+بشر	ال+بشر	 
مدريدي	مدريد+ي	مدريد+ي	 
تجدد	تجدد	تجدد	 
الاسك	ال+اسك	ال+اسك	 
ومعي	و+معي	و+مع+ي	 
يمشا	يمشا	يمش+ا	 
ومطر	و+مطر	و+مطر	 
كني	كني	كني	 
تنقص	تنقص	تنقص	 
قيل	قيل	قيل	 
تري	تري	تري	 
وعطره	و+عطر+ه	و+عطر+ه	 
وليش	و+ليش	ولي+ش	 
ترك	ترك	ترك	 
عودتك	عود+ت+ك	عود+ت+ك	 
يجيبون	يجيب+ون	يجيبون	 
وشفني	و+شفني	و+شفني	 
الشغله	ال+شغله	ال+شغل+ه	 
إنه	إن+ه	إن+ه	 
وفجأه	و+فجأ+ه	و+فجأ+ه	 
تعليم	تعليم	تعليم	 
تطلبني	تطلبني	تطلب+ني	 
ايش	ايش	اي+ش	 
ايز	ايز	ايز	 
والكيف	و+ال+كيف	و+ال+كيف	 
لاهل	ل+اهل	ل+اهل	 
'$	' $	ءش	 
كالثور	ك+ال+ثور	كالثور	 
واحب	و+احب	و+احب	 
جنان	جنان	جن+ان	 
ياهلا	ياهل+ا	ياهل+ا	 
[??????????	[ ? ? ? ? ? ? ? ? ? ?	[??????????	 
الراحت	ال+راحت	ال+راحت	 
قهر#البحرين	قهر # ال+بحرين	قهر#البحر+ين	 
@150M7mad	@ 150M7mad	@150M7mad	 
مصحيتهم	مصحيتهم	مصحي+ت+هم	 
لمبة	لمب+ة	لمب+ة	 
فقط	فقط	فقط	 
مشاريه	مشار+ي+ه	مشاري+ه	 
والشهره	و+ال+شهره	و+الشهره	 
مساك	مساك	مس+ا+ك	 
الوفاق	ال+وفاق	ال+وفاق	 
جوعانة	جوعان+ة	جوعان+ة	 
دولارات	دولار+ات	دولار+ات	 
جناح	جناح	جناح	 
ممشاك	ممشاك	ممشا+ك	 
انتظرته	انتظر+ت+ه	انتظر+ت+ه	 
قبلتهم	قبل+ت+هم	قبل+ت+هم	 
بالكلام	ب+ال+كلام	ب+ال+كلام	 
الان	الان	الان	 
اشتاقك..	اشتاق+ك . .	اشتاقك..	 
استغرب	استغرب	استغرب	 
هههههههههههههههه	هههههههههههههههه	هههههههههههههههه	 
عاش	عاش	عاش	 
@il_1i	@ ilUNDERSCORE1i	@il_1i	 
إفكر	إفكر	إفكر	 
احضنك	احضنك	احضن+ك	 
اتابعيني	اتابعيني	اتابع+ي+ني	 
يجيب	يجيب	يجيب	 
ذلاتي	ذل+ات+ي	ذلا+تي	 
اوبرا	اوبرا	اوبر+ا	 
مدريد	مدريد	مدريد	 
والأضوآء	و+ال+أضوآء	و+ال+أضوآء	 
يكثر	يكثر	يكثر	 
@reem_qarni1	@ reemUNDERSCOREqarni1	@reem_qarni1	 
وقف	وقف	وقف	 
نفسيتي	نفسي+ت+ي	نفسي+تي	 
اقسى	اقسى	اقسى	 
رأي	رأي	رأي	 
مآ	مآ	مآ	 
كسر	كسر	كسر	 
تشيلسي	تشيلسي	تشيلسي	 
سعادتي	سعاد+ت+ي	سعاد+تي	 
اتجبر	اتجبر	اتجبر	 
ورى	ورى	ورى	 
الله.	الله .	ال+له.	 
وعاشق	و+عاشق	و+عاشق	 
أغليك	أغلي+ك	أغلي+ك	 
خطاك	خطا+ك	خط+ا+ك	 
مرات	مر+ات	مر+ات	 
روج	روج	روج	 
روح	روح	روح	 
تهتم	تهتم	تهتم	 
راسي	راسي	راس+ي	 
تلاقي	تلاقي	تلاقي	 
تلاقى	تلاقى	تلاقى	 
كيذا	كيذ+ا	كيذ+ا	 
مشتهـي	مشتهي	مشتهي	 
والغشمره	و+ال+غشمره	و+ال+غشمره	 
واماني	و+اماني	و+اماني	 
صعبه	صعب+ه	صعب+ه	 
أشوفها	أشوف+ها	أشوف+ها	 
حبيبت	حبيب+ت	حبيب+ت	 
امزح	امزح	امزح	 
:p	: p	:ة	 
أناا	أنا+ا	أنا+ا	 
نمر	نمر	نمر	 
بهـالـكــون	ب+هالكون	بهالكون	 
تحطون	تحط+ون	تحطون	 
ملامح	ملامح	ملامح	 
تصبر	تصبر	تصبر	 
دارج..	دارج . .	دارج..	 
بيهن	بي+هن	ب+يهن	 
اللـھ	الل ھ	اللھ	 
ثمر	ثمر	ثمر	 
لاتقص	ل+اتقص	ل+اتقص	 
تجمّل	تجمل	تجمل	 
وره	ور+ه	ور+ه	 
اللـي	اللي	اللي	 
واسوء	و+اسوء	و+اسوء	 
إسبانيا	إسبانيا	إسباني+ا	 
ليله	ليل+ه	ليل+ه	 
العنابي	ال+عنابي	ال+عنابي	 
يگول	ي گ و+ل	يگول	 
"""لازم"	""" لازم"	"""لازم"	 
مانت	مان+ت	ما+نت	 
بترول	بترول	بترول	 
حديدة.	حديدة .	حديدة.	 
اثنين	اثنين	اثن+ين	 
دعم	دعم	دعم	 
حساااافـه	حساااافه	حسااااف+ه	 
المطاليق	ال+مطاليق	ال+مطاليق	 
الصراحة	ال+صراح+ة	ال+صراح+ة	 
اللبس	ال+لبس	ال+لبس	 
الشوكَـ	ال+شوك	ال+شوك	 
ونفسي	و+نفسي	و+نفسي	 
زياد	زياد	زياد	 
الطناخه	ال+طناخه	ال+طناخ+ه	 
ومره	و+مر+ه	و+مره	 
ومسوين	و+مسوين	و+مسوين	 
ماتمون	ماتم+ون	ما+تمون	 
المر	ال+مر	ال+مر	 
عيوني،،	عيون+ي ، ،	عيوني،،	 
مرتاحه	مرتاح+ه	مرتاح+ه	 
@AliValco	@ AliValco	@AliValco	 
الأسود	ال+أسود	ال+أسود	 
بتوفيق	ب+توفيق	ب+توفيق	 
):	) :	):	 
تكثر	تكثر	تكثر	 
وطن	وطن	وطن	 
قارنوه	قارنوه	قارن+و+ه	 
http://t.co/W21kc91vjX	http : / / t . co / W21kc91vjX	http://t.co/W21kc91vjX	 
وتحتفظ	و+تحتفظ	و+تحتفظ	 
بوجهكم	ب+وجه+كم	بوجه+كم	 
ياريت	ياريت	ياريت	 
والناس	و+ال+ناس	و+ال+ناس	 
تفعّل	تفعل	تفعل	 
السورية؟	ال+سوري+ة ؟	ال+سورية؟	 
يرفعون	يرفع+ون	يرفعون	 
صوتهم	صوت+هم	صوت+هم	 
آمالي	آمال+ي	آمال+ي	 
كثّر	كثر	كثر	 
تقدير	تقدير	تقدير	 
ناقص	ناقص	ناقص	 
للي	ل+لي	ل+لي	 
واسوي	و+اسوي	و+اسو+ي	 
جرائم	جرائم	جرائم	 
ترجع	ترجع	ترجع	 
الكعبة	ال+كعب+ة	ال+كعب+ة	 
الاعتذار	ال+اعتذار	ال+اعتذار	 
الامامية	ال+امامي+ة	ال+امامي+ة	 
متواضع	متواضع	متواضع	 
استهتار	استهتار	استهتار	 
عيني.	عين+ي .	عيني.	 
متنراد	متنراد	متنراد	 
بتجيك	ب+تجيك	ب+تجي+ك	 
عيني!	عين+ي !	عيني!	 
صدري	صدري	صدر+ي	 
@nourhraibi91	@ nourhraibi91	@nourhraibi91	 
اداري	اداري	اداري	 
وادعي	و+ادعي	و+ادعي	 
عيالي	عيال+ي	عيال+ي	 
صفااااتك	صفااااتك	صفااا+ات+ك	 
بيرد	بيرد	ب+يرد	 
شقتنا	شق+ت+نا	شق+ت+نا	 
برع	برع	ب+رع	 
جلاهـا	جلا+ها	جلا+ها	 
الأهداب	ال+أهداب	ال+أهداب	 
متحمل	متحمل	متحمل	 
كالبقرة	ك+ال+بقر+ة	كالبقر+ة	 
بعدها	بعد+ها	بعد+ها	 
ابيهم	ابي+هم	اب+ي+هم	 
التويتير	ال+تويتير	ال+تويتير	 
برت	بر+ت	بر+ت	 
يتغدا	يتغدا	يتغد+ا	 
برد	برد	ب+رد	 
يامامي	يامامي	يامام+ي	 
وتكلي	و+تكلي	و+تك+ل+ي	 
شسويت	شسويت	شسوي+ت	 
هؤلاء	هؤلاء	هؤلاء	 
????...	? ? ? ? . . .	????...	 
طيوفك	طيوف+ك	طيوف+ك	 
عيبة	عيب+ة	عيب+ة	 
كنتي	كنت+ي	كن+تي	 
ودم	و+دم	و+دم	 
قدام	قدام	قدام	 
إبّسطة	إبسط+ة	إبسط+ة	 
صلاتك	صلا+ت+ك	صل+ات+ك	 
سكـوتـي	سكوتي	سكوت+ي	 
عذرك	عذر+ك	عذر+ك	 
عيالج	عيالج	ع+يالج	 
ادارة	ادار+ة	ادار+ة	 
@Estabraq02	@ Estabraq02	@Estabraq02	 
^ما	^ ما	^م+ا	 
أنادي	أنادي	أناد+ي	 
#uae	# uae	#e	 
مالتي	مال+ت+ي	مال+تي	 
نمله	نمل+ه	نمل+ه	 
“@bwiwe:	“ @ bwiwe :	“@بووe:	 
واليكتلك	و+ال+يكتلك	و+ال+يكتلك	 
صورني	صورني	صور+ني	 
ا?سد	ا ? سد	ا?سد	 
ويلف	و+يلف	و+يلف	 
ناجى	ناجى	ناجى	 
حسسني	حسسني	حسس+ني	 
يحقق	يحقق	يحقق	 
ويلي	ويلي	ويل+ي	 
تبغآني	تبغآني	تبغآ+ني	 
ربعهم	ربع+هم	ربع+هم	 
أكون	أكون	أكون	 
تـقول	تقول	تقول	 
يحبني	يحبني	يحب+ني	 
لابسه	لابس+ه	لابس+ه	 
يّخيّب	يخيب	يخيب	 
جد	جد	جد	 
جب	جب	جب	 
زآد	زآد	زآد	 
جمر	جمر	جمر	 
غيره..	غير+ه . .	غيره..	 
#ضاحي_خلفان_يتهم_السعوديات_بالدعارة	# ضاحيUNDERSCOREخلفانUNDERSCOREيتهمUNDERSCOREالسعودياتUNDERSCOREبالدعارة	#ضاحي_خلفان_يتهم_السعوديات_بالدعارة	 
تسافر	تسافر	تسافر	 
أكحل	أكحل	أكحل	 
أدورك	أدور+ك	أدور+ك	 
عنهم	عن+هم	عن+هم	 
جم	جم	جم	 
الواشي	ال+واشي	ال+واشي	 
التكيف	ال+تكيف	ال+تكيف	 
بترك	ب+ترك	ب+تر+ك	 
عشقتك	عشق+ت+ك	عشق+ت+ك	 
جرح	جرح	جرح	 
?'	? '	?ء	 
ضحكت	ضحك+ت	ضحك+ت	 
Keep	Keep	ee+ة	 
?!	? !	?!	 
ينفعك	ينفعك	ينفع+ك	 
وبعدها	و+بعد+ها	و+بعد+ها	 
?”	? ”	?”	 
تاهل	تاهل	تاهل	 
الذهب	ال+ذهب	ال+ذهب	 
مآصآر	مآصآر	مآصآر	 
لنهائي	ل+نهائي	ل+نهائي	 
وأصد	و+أصد	و+أصد	 
تجوفين	تجوف+ين	تجوف+ين	 
الاجابه	ال+اجابه	ال+اجاب+ه	 
يشتري	يشتري	يشتري	 
ماتنتظر	ماتنتظر	ما+تنتظر	 
سهام	سهام	سهام	 
يحقد	يحقد	يحقد	 
سهـر	سهر	سهر	 
نفسيه	نفسي+ه	نفسي+ه	 
كآن	ك+آن	كآن	 
قالتلي	قالتلي	قالتلي	 
بالملايين	ب+ال+ملايين	ب+ال+ملايين	 
تاريخي	تاريخي	تاريخ+ي	 
باسم	باسم	باسم	 
ولقياك?	و+لقيا+ك ?	و+لقياك?	 
سرح	سرح	سرح	 
شوية	شوي+ة	شوي+ة	 
النت	ال+نت	ال+نت	 
غادي	غادي	غاد+ي	 
تداعبني	تداعبني	تداعب+ني	 
والنصايح	و+ال+نصايح	و+ال+نصايح	 
تجيب	تجيب	تجيب	 
تـجعـلـك	تجعلك	تجعل+ك	 
تبون	تب+ون	تبون	 
ذبانہ	ذبان ہ	ذبانہ	 
ثقافه	ثقاف+ه	ثقاف+ه	 
تعرف	تعرف	تعرف	 
الجاكيت	ال+جاكيت	ال+جاكيت	 
انجان	انج+ان	انج+ان	 
عانقني	عانقني	عانق+ني	 
لدرجه	ل+درج+ه	ل+درج+ه	 
لک	ل ک	لک	 
جابر_الاحمد	جابرUNDERSCOREالاحمد	جابر_الاحمد	 
تصير	تصير	تصير	 
ويقرآني	ويقرآني	و+يقرآن+ي	 
الغاز،	ال+غاز ،	ال+غاز،	 
سعادةة	سعادة+ة	سعادة+ة	 
عيونج	عيونج	ع+يونج	 
خذوها	خذو+ها	خذ+و+ها	 
تشرحين	تشرح+ين	تشرح+ين	 
تطفي	تطفي	تطفي	 
الحممد	ال+حممد	ال+حممد	 
تطفى	تطفى	تطفى	 
استري	استري	استر+ي	 
@Mb06_111	@ Mb06UNDERSCORE111	@Mb06_111	 
القريب	ال+قريب	ال+قريب	 
بنشوف	ب+نشوف	ب+نشوف	 
تمثل	تمثل	تمثل	 
لاعبي	لاعب+ي	لاعب+ي	 
فيفرت	فيفر+ت	ف+يفر+ت	 
كاريكاتير	كاريكاتير	كاريكاتير	 
بصدق	ب+صدق	ب+صدق	 
غايب	غايب	غايب	 
مقاديري	مقادير+ي	مقادير+ي	 
خالد	خالد	خالد	 
أصافحك	أصافحك	أصافح+ك	 
رسل	رسل	رسل	 
جريمه	جريم+ه	جريم+ه	 
وضع	وضع	وضع	 
محرظك	محرظك	محرظ+ك	 
يختفي	يختفي	يختفي	 
الريان	ال+ريان	ال+ريان	 
وتصدق	و+تصدق	و+تصدق	 
لحظة	لحظ+ة	لحظ+ة	 
أصغر	أصغر	أصغر	 
أعرف	أعرف	أعرف	 
كلماتك	كلما+ت+ك	كلم+ات+ك	 
ابوها	ابو+ها	اب+و+ها	 
اخااف	اخااف	اخااف	 
وأيامك	و+أيام+ك	و+أيام+ك	 
بلياي	ب+ليا+ي	ب+ليا+ي	 
فمك	فم+ك	ف+مك	 
لحظہ	لحظ ہ	لحظہ	 
نواياك	نوايا+ك	نوايا+ك	 
وعيونك	و+عيون+ك	و+عيون+ك	 
”لنفسك“	” ل+نفس+ك “	”لنفسك“	 
أفا	أف+ا	أف+ا	 
الغرام	ال+غرام	ال+غرام	 
يرزق	يرزق	يرزق	 
تنسد	تنسد	تنسد	 
اقصاه	اقصا+ه	اقص+ا+ه	 
ضحك	ضحك	ضحك	 
سهل	سهل	سهل	 
أشكي	أشك+ي	أشك+ي	 
صحتك	صح+ت+ك	صح+ت+ك	 
يعيشها	يعيش+ها	يعيش+ها	 
المُستثنى	ال+مستثنى	ال+مستثنى	 
ولفك	ولف+ك	و+لف+ك	 
والتحقيق	و+ال+تحقيق	و+ال+تحقيق	 
سجدت	سجد+ت	سجد+ت	 
عدوى	عدوى	عدو+ى	 
الحرامي	ال+حرامي	ال+حرامي	 
بتجريح	ب+تجريح	ب+تجريح	 
كبير	كبير	كبير	 
بيـروح	ب+يروح	ب+يروح	 
رضينا	رضي+نا	رضي+نا	 
صنف	صنف	صنف	 
للشتاء	ل+ال+شتاء	ل+ل+شتاء	 
بمكانج	بمكانج	بمكانج	 
مويس	مويس	مويس	 
لقوقل	ل+قوقل	ل+قوقل	 
اخلي	اخلي	اخلي	 
أستاذه	أستاذ+ه	أستاذ+ه	 
معناها	معنا+ها	معنا+ها	 
ماقدر	ماقدر	ما+قدر	 
ويصعب	و+يصعب	و+يصعب	 
احتارت	احتار+ت	احتار+ت	 
مـو	مو	مو	 
تاج	تاج	تاج	 
غرامة	غرام+ة	غرام+ة	 
وتكفين	و+تكفين	و+تكفين	 
ساعات	ساع+ات	ساع+ات	 
بنيه	بني+ه	بني+ه	 
#آمنتي??????.	# آمن+ت+ي ? ? ? ? ? ? .	#آمنتي??????.	 
ويربت	و+يربت	و+يرب+ت	 
تكله	تكل+ه	تكل+ه	 
تستغرب	تستغرب	تستغرب	 
يساعدنا	يساعد+نا	يساعد+نا	 
الفقد	ال+فقد	ال+فقد	 
انصدمت	انصدمت	انصدم+ت	 
حين	حين	حين	 
تياسـيره	تياسير+ه	تياسير+ه	 
بسالفة	ب+سالف+ة	ب+سالف+ة	 
يفرض	يفرض	يفرض	 
الظاهر	ال+ظاهر	ال+ظاهر	 
كويس	كويس	كويس	 
الصج.	ال+صج .	ال+صج.	 
أمنياتي??	أمني+ات+ي ? ?	أمنياتي??	 
ولقيت	و+لقي+ت	و+لقي+ت	 
انكر	انكر	انكر	 
بأشياء	ب+أشياء	ب+أشياء	 
كلامي	ك+لامي	كلام+ي	 
مزرعه	مزرع+ه	مزرع+ه	 
اهتمامي	اهتمام+ي	اهتمام+ي	 
جميل؟	جميل ؟	جميل؟	 
@nfouth	@ nfouth	@nfouth	 
قليلة	قليل+ة	قليل+ة	 
وقولي	و+قول+ي	و+قو+ل+ي	 
الطيبين	ال+طيب+ين	ال+طيب+ين	 
الملابس	ال+ملابس	ال+ملابس	 
الصديق	ال+صديق	ال+صديق	 
جميل،	جميل ،	جميل،	 
اكتئب	اكتئب	اكتئب	 
لصاحبه	ل+صاحب+ه	ل+صاحب+ه	 
أرد	أرد	أرد	 
الزلات	ال+زل+ات	ال+زل+ات	 
مايعه	مايع+ه	مايع+ه	 
قوانينهم	قوانين+هم	قوانين+هم	 
خلقها	خلق+ها	خلق+ها	 
11	11	11	 
يوقفون	يوقف+ون	يوقفون	 
،لهفته	، ل+هفت+ه	،لهف+ت+ه	 
رقمك	رقم+ك	رقم+ك	 
17	17	17	 
والفرقآ	و+ال+فرقآ	و+ال+فرقآ	 
18	18	18	 
@iSHATHA_OM	@ iSHATHAUNDERSCOREOM	@iSHATHA_OM	 
واختلاف	و+اختلاف	و+اختلاف	 
تحاول	تحاول	تحاول	 
انشالله	انشالله	انشالله	 
هات	هات	هات	 
السري	ال+سري	ال+سري	 
تلحس	تلحس	تلحس	 
السعودي	ال+سعودي	ال+سعودي	 
فاهم	فاهم	فاهم	 
معاي	معا+ي	معا+ي	 
يداري	يداري	يداري	 
حرتي	حرتي	حر+تي	 
واسامح	و+اسامح	و+اسامح	 
معاه	معا+ه	معا+ه	 
مزعج	مزعج	مزعج	 
#كله_من_المدرسة_الله_يلعنها:)	# كلهUNDERSCOREمنUNDERSCOREالمدرسةUNDERSCOREاللهUNDERSCOREيلعنها : )	#كله_من_المدرسة_الله_يلعنها:)	 
نفسي	نفس+ي	نفس+ي	 
نصحني	نصحني	نصح+ني	 
اكتبه	اكتب+ه	اكتب+ه	 
شصاير	شصاير	شصاير	 
عشق	عشق	عشق	 
يرجع	يرجع	يرجع	 
يبات	يبات	يب+ات	 
ذاك	ذاك	ذا+ك	 
اتمنى	اتمنى	اتم+نى	 
تعرفين	تعرف+ين	تعرف+ين	 
بقول	ب+قول	ب+قول	 
@444Tf	@ 444Tf	@444Tf	 
تكره	تكره	تكره	 
بسوي	ب+سوي	ب+سوي	 
المرعبة	ال+مرعب+ة	ال+مرعب+ة	 
بيه..	بيه . .	بيه..	 
رحل	رحل	رحل	 
وتخلف	و+تخلف	و+تخلف	 
200	200	200	 
sure	sure	سرe	 
قلبه	قلب+ه	قلب+ه	 
أتأثر	أتأثر	أتأثر	 
يالم	يالم	يالم	 
ماش	ماش	ماش	 
مات	مات	مات	 
تشيلين	تشيل+ين	تشيل+ين	 
بيتهم	بيت+هم	بي+ت+هم	 
تمديد	تمديد	تمديد	 
مواطن	مواطن	مواطن	 
النظر	ال+نظر	ال+نظر	 
توني	توني	تو+ني	 
تركت	ترك+ت	ترك+ت	 
معه	مع+ه	مع+ه	 
ضاحي	ضاحي	ضاحي	 
البيكاب	ال+بيكاب	ال+بيكاب	 
تخون	تخون	تخون	 
ام	ام	ام	 
ال	ال	ال	 
تلعب	تلعب	تلعب	 
محصل	محصل	محصل	 
ضيقتي	ضيق+ت+ي	ضيق+تي	 
":""(((((("	": "" ( ( ( ( ( ("	":""(((((("	 
قلّل	قلل	قلل	 
يتعوض	يتعوض	يتعوض	 
ينتقدك	ينتقدك	ينتقد+ك	 
حلاك	حلا+ك	حل+ا+ك	 
وتشوف	و+تشوف	و+تشوف	 
عزازي	عزازي	عزازي	 
تحب	تحب	تحب	 
بالصج	ب+ال+صج	ب+ال+صج	 
فالويكند	ف+ال+ويكند	فالويكند	 
مالا	مال+ا	ما+لا	 
الاشخاص	ال+اشخاص	ال+اشخاص	 
Smile	Smile	صملe	 
أرجال	أرجال	أرجال	 
وصناديد	و+صناديد	و+صناديد	 
ماتدري	ماتدري	ما+تدري	 
الإختناق	ال+إختناق	ال+إختناق	 
زيس	زيس	زيس	 
خاصة?	خاص+ة ?	خاصة?	 
صوب	صوب	صوب	 
اجيب	اجيب	اجيب	 
تحبه	تحب+ه	تحب+ه	 
وخابت::	و+خاب+ت : :	و+خابت::	 
فقط.	فقط .	ف+قط.	 
...”	. . . ”	...”	 
الشمس..	ال+شمس . .	ال+شمس..	 
وصل	وصل	وصل	 
الموسم	ال+موسم	ال+موسم	 
تشتري	تشتري	تشتري	 
2700	2700	2700	 
"جداً""???"	"جد+ا "" ? ? ?"	"جدا""???"	 
جربيه	جرب+ي+ه	جربي+ه	 
@amnoh95	@ amnoh95	@amnoh95	 
والوطن	و+ال+وطن	و+ال+وطن	 
واسامحك	واسامحك	و+اسامحك	 
انتوا	انت+وا	انتوا	 
أحاتيك	أحاتيك	أحات+ي+ك	 
الشرده	ال+شرده	ال+شرد+ه	 
شايله	شايل+ه	شايل+ه	 
يشهق	يشهق	يشهق	 
وحدة	وحد+ة	و+حد+ة	 
مالي	مالي	ما+لي	 
باللـھ	ب+الل ھ	ب+اللھ	 
بيزعل	ب+يزعل	ب+يزعل	 
شسوي	شسوي	شسو+ي	 
سياره	سيار+ه	سيار+ه	 
وعصاكم	و+عصا+كم	و+عصاكم	 
تلتفت	تلتفت	تلتفت	 
حسنك	حسن+ك	حسن+ك	 
تتصور	تتصور	تتصور	 
الغلط	ال+غلط	ال+غلط	 
رزقي	رزق+ي	رزق+ي	 
المطرب	ال+مطرب	ال+مطرب	 
الكبير	ال+كبير	ال+كبير	 
"ومحتــــال"""	"و+محتال """	"و+محتال"""	 
قلب	قلب	قلب	 
العمل	ال+عمل	ال+عمل	 
3	3	3	 
قطعتي	قطع+ت+ي	قطع+تي	 
والمنجا	و+ال+منجا	و+ال+منجا	 
ويوم	و+يوم	و+يوم	 
ساكته	ساكت+ه	ساكت+ه	 
قله	قل+ه	قل+ه	 
60:التويتس	60 : ال+تويتس	60:التويتس	 
بيقراك	بيقراك	ب+يقرا+ك	 
قاصدته	قاصد+ت+ه	قاصد+ت+ه	 
واظلم	و+اظلم	و+اظلم	 
،نطلب	، نطلب	،نطلب	 
كتلي	ك+تلي	كتل+ي	 
كيماوي	كيماوي	كيماوي	 
فكرك	فكر+ك	فكر+ك	 
والوآقع	و+ال+وآقع	و+ال+وآقع	 
بالخير	ب+ال+خير	ب+ال+خير	 
عشاني	عشاني	عش+ان+ي	 
مرتاح	مرتاح	مرتاح	 
قلي	قلي	قل+ي	 
وتروحين	و+تروح+ين	وتروح+ين	 
تسولف	تسولف	تسولف	 
ياقلب	ياقلب	ياقلب	 
وعينك	و+عين+ك	و+عين+ك	 
الرديه	ال+رديه	ال+ردي+ه	 
حياتكم	حيا+ت+كم	حيا+ت+كم	 
حقايقـها	حقايق+ها	حقايق+ها	 
لسانك.	لسان+ك .	لسانك.	 
لاتوصف	لاتوصف	لاتوصف	 
الصج؟	ال+صج ؟	ال+صج؟	 
اااقللهن	اااقللهن	اااقللهن	 
ويبغونك	ويبغونك	ويبغون+ك	 
#برت	# بر+ت	#بر+ت	 
ويجيـك	و+يجيك	و+يج+ي+ك	 
آلمدرسه	آلمدرسه	آلمدرس+ه	 
الخاتمة	ال+خاتم+ة	ال+خاتم+ة	 
زائفه	زائف+ه	زائف+ه	 
مصطفى	مصطفى	مصطفى	 
نك	نك	نك	 
وجوهكم	وجوه+كم	وجوه+كم	 
وينك	وين+ك	وين+ك	 
عله??	عل+ه ? ?	عله??	 
يقلب	يقلب	يقلب	 
غفت	غف+ت	غف+ت	 
اتغشمر	اتغشمر	اتغشمر	 
الغير	ال+غير	ال+غير	 
يرحلون	يرحل+ون	يرحلون	 
جريح	جريح	جريح	 
وأحسن	و+أحسن	و+أحسن	 
عقبي	عقبي	عقب+ي	 
فضيحه	فضيح+ه	فضيح+ه	 
التنك	ال+تنك	ال+تنك	 
أخلي	أخلي	أخلي	 
الزعاق	ال+زعاق	ال+زعاق	 
جحّادة	جحاد+ة	جحاد+ة	 
صغيره	صغير+ه	صغير+ه	 
بالعين	ب+ال+عين	ب+ال+عين	 
ساعدوهم	ساعدوهم	ساعد+و+هم	 
الويكند.	ال+ويكند .	ال+ويكند.	 
-ابشع-	- ابشع -	-ابشع-	 
تافه	تافه	تافه	 
يانفس	يانفس	يانفس	 
الخطأ	ال+خطأ	ال+خطأ	 
الصديقات	ال+صديق+ات	ال+صديق+ات	 
الرحمن	ال+رحمن	ال+رحمن	 
ويطلق	و+يطلق	و+يطلق	 
ماتقدر	ماتقدر	ما+تقدر	 
@hadeir_l	@ hadeirUNDERSCOREl	@hadeir_l	 
والضيق	و+ال+ضيق	و+ال+ضيق	 
